property_id,location,rent (€),rent_frequency,monthly_rent (€),number_of_bedrooms,number_of_bathrooms,property_type,county,Density per sq km,Average Income (€),monthly_rent_scaled,bedrooms_scaled,bathrooms_scaled,density_scaled,income_scaled
7baf6d7c-6d63-408c-b630-56f43a424359,"Ardmore Hills, Ardmore Road, Mullingar, Co. Westmeath",2750.0,month,2750.0,4.0,3.0,House,Westmeath,52.3,46782.0,0.8242969131564776,1.3116339470361023,1.3604656315367458,-0.9846284289111102,-1.0771592178152913
01e3de21-0567-4ace-9ade-6f33a1450281,"Apartment 137 , Rockview, Sandyford, Dublin 18",2750.0,month,2750.0,3.0,2.0,Apartment,Dublin,1581.5,60804.0,0.8242969131564776,0.485161241437069,0.2769643587476342,1.0432874323225838,0.9092005846557452
0f949d20-2aa7-40fe-a6f1-98fb1c1f1ad6,"15 Golden Ridge Drive, Rush, Co. Dublin",2750.0,month,2750.0,3.0,3.0,House,Dublin,1581.5,60804.0,0.8242969131564776,0.485161241437069,1.3604656315367458,1.0432874323225838,0.9092005846557452
2e17326d-3bfd-4b40-b78d-38e42264a090,"62 Salmon Wier, Annacotty, Co. Limerick",2750.0,month,2750.0,4.0,2.0,House,Limerick,76.0,49272.0,0.8242969131564776,1.3116339470361023,0.2769643587476342,-0.9531991809963583,-0.724425234920349
6b89a580-f410-4d16-8454-546dbd54d7a2,"Kylebeg Cottage, Lodge Lane, Lacken, Blessington, Co. Wicklow",2750.0,month,2750.0,3.0,1.0,House,Wicklow,76.9,55361.0,0.8242969131564776,0.485161241437069,-0.8065369140414774,-0.9520056652527602,0.13814393048017448
3415178f-4622-4877-9f3b-849ca9da4f15,"2 Bedroom Apartment , Dromartin Castle, Kilmacud, Co. Dublin",2750.0,month,2750.0,2.0,2.0,Apartment,Dublin,1581.5,60804.0,0.8242969131564776,-0.3413114641619641,0.2769643587476342,1.0432874323225838,0.9092005846557452
12931747-0985-4232-b8a4-ed0aa8c5adf7,"2 Bedroom Apartment , Dromartin Castle, Kilmacud, Co. Dublin",2750.0,month,2750.0,2.0,2.0,Apartment,Dublin,1581.5,60804.0,0.8242969131564776,-0.3413114641619641,0.2769643587476342,1.0432874323225838,0.9092005846557452
75ae3e5a-1330-420a-9509-33ad2a3e1af3,"Racecourse Park, The Coast, Baldoyle, Dublin 13",2750.0,month,2750.0,3.0,2.0,House,Dublin,1581.5,60804.0,0.8242969131564776,0.485161241437069,0.2769643587476342,1.0432874323225838,0.9092005846557452
fb335459-5556-4dfb-bb40-74eae73e8306,"The Boulevard, Foxwood Barn, Citywest, Co. Dublin",2750.0,month,2750.0,3.0,3.0,Apartment,Dublin,1581.5,60804.0,0.8242969131564776,0.485161241437069,1.3604656315367458,1.0432874323225838,0.9092005846557452
7cb993d3-18aa-4819-aead-b295b48ba390,"62 Salmon Wier, Annacotty, Co. Limerick",2750.0,month,2750.0,4.0,2.0,House,Limerick,76.0,49272.0,0.8242969131564776,1.3116339470361023,0.2769643587476342,-0.9531991809963583,-0.724425234920349
d2af8088-f158-475e-990e-7f25e50569da,"Kylebeg Cottage, Lodge Lane, Lacken, Blessington, Co. Wicklow",2750.0,month,2750.0,3.0,1.0,House,Wicklow,76.9,55361.0,0.8242969131564776,0.485161241437069,-0.8065369140414774,-0.9520056652527602,0.13814393048017448
c712564a-0eb1-41d9-893d-a0c9ab2b8d6b,"Apartment 18 , Saint Pancras House, Harold's Cross, Dublin 6W",2755.0,month,2755.0,2.0,2.0,Apartment,Dublin,1581.5,60804.0,0.830963107963806,-0.3413114641619641,0.2769643587476342,1.0432874323225838,0.9092005846557452
8052102c-f9ff-4ebd-b305-ceceee94d243,"3 Bedroom House, Jameson Orchard Road, Malahide, Co. Dublin",2607.0,month,2607.0,3.0,2.0,House,Dublin,1581.5,60804.0,0.6336437416668851,0.485161241437069,0.2769643587476342,1.0432874323225838,0.9092005846557452
c5963817-2102-40f6-bca9-8054c3175c46,"Saint Maelruan's Park, Tallaght, Tallaght, Dublin 24",2786.0,month,2786.0,3.0,1.0,House,Dublin,1581.5,60804.0,0.8722935157692421,0.485161241437069,-0.8065369140414774,1.0432874323225838,0.9092005846557452
e9fdad7d-3fbb-4b20-80e3-f727a1ba0d63,"Hanover Dock, Hanover Quay, Dublin 2",2791.0,month,2791.0,2.0,2.0,Apartment,Dublin,1581.5,60804.0,0.8789597105765705,-0.3413114641619641,0.2769643587476342,1.0432874323225838,0.9092005846557452
72d38b49-6d54-40c5-a99c-75977f22f96a,"107 Block 5c, The Casino, Dublin Road, Malahide, C, Malahide, Co. Dublin",2795.0,month,2795.0,2.0,2.0,Apartment,Dublin,1581.5,60804.0,0.8842926664224332,-0.3413114641619641,0.2769643587476342,1.0432874323225838,0.9092005846557452
8be9d6f3-39ca-4da7-ae60-62a188cb4059,"34 Glenarriff Road, Dublin 7",2800.0,month,2800.0,3.0,1.0,House,Dublin,1581.5,60804.0,0.8909588612297616,0.485161241437069,-0.8065369140414774,1.0432874323225838,0.9092005846557452
033f536f-e698-49a6-81b1-a81afa1fa6d0,"Camden Road,Crosshaven,Cork, Crosshaven, Co. Cork",2800.0,month,2800.0,4.0,3.0,House,Cork,77.5,52284.0,0.8909588612297616,1.3116339470361023,1.3604656315367458,-0.9512099880903614,-0.2977446098281538
d12c8ed1-e68e-4c06-9f28-f3d462d8e212,"21 Ash Haven, Oranmore, Galway, Oranmore, Co. Galway",2800.0,month,2800.0,4.0,3.0,House,Galway,45.1,48765.0,0.8909588612297616,1.3116339470361023,1.3604656315367458,-0.9941765548598955,-0.7962469736061867
85bbb7e9-edc5-43b4-93c9-8bad48524370,"Liffey Valley Park, Lucan, Co. Dublin",2800.0,month,2800.0,3.0,3.0,House,Dublin,1581.5,60804.0,0.8909588612297616,0.485161241437069,1.3604656315367458,1.0432874323225838,0.9092005846557452
98c2961c-8a5b-4c31-b726-5b7eadce6009,"Lusliath, Dyke Road Galway., Jordan's Island, Co. Galway",2800.0,month,2800.0,2.0,2.0,Apartment,Galway,45.1,48765.0,0.8909588612297616,-0.3413114641619641,0.2769643587476342,-0.9941765548598955,-0.7962469736061867
455816db-5e3f-431d-8c41-74e659634037,"Booterstown Wood, Booterstown Avenue, Booterstown, Co. Dublin",2800.0,month,2800.0,2.0,2.0,Apartment,Dublin,1581.5,60804.0,0.8909588612297616,-0.3413114641619641,0.2769643587476342,1.0432874323225838,0.9092005846557452
dd1a9491-20f0-4a16-9664-e0b58a4774af,"55b Cromwellsfort Road, Dublin 12, Perrystown, Dublin 12",2800.0,month,2800.0,3.0,2.0,House,Dublin,1581.5,60804.0,0.8909588612297616,0.485161241437069,0.2769643587476342,1.0432874323225838,0.9092005846557452
590c239f-1b5c-4ed3-ad64-136f6199935e,"Crumlin Road, Dublin 12, Drimnagh, Dublin 12",2800.0,month,2800.0,3.0,1.0,Apartment,Dublin,1581.5,60804.0,0.8909588612297616,0.485161241437069,-0.8065369140414774,1.0432874323225838,0.9092005846557452
c2fa423b-83d9-493e-a364-be63c05d06db,"Spratstown, Ballitore, Co. Kildare",2800.0,month,2800.0,5.0,3.0,House,Kildare,146.2,55861.0,0.8909588612297616,2.1381066526351353,1.3604656315367458,-0.8601049529957009,0.20897404752735166
9a456f51-0ab6-4c90-8d2f-ccfe0cd86362,"Church Street, Skerries, Co. Dublin",2800.0,month,2800.0,3.0,3.0,House,Dublin,1581.5,60804.0,0.8909588612297616,0.485161241437069,1.3604656315367458,1.0432874323225838,0.9092005846557452
369f69e6-4d7c-4dd9-a4c6-de1d79ffa122,"Clashanure, Ovens, Co. Cork",2800.0,month,2800.0,4.0,3.0,House,Cork,77.5,52284.0,0.8909588612297616,1.3116339470361023,1.3604656315367458,-0.9512099880903614,-0.2977446098281538
6eac9f33-a7af-4ad4-8575-1161b5ae3196,"47 Steeplechase Green, Ratoath, Co. Meath",2800.0,month,2800.0,3.0,3.0,House,Meath,94.3,53018.0,0.8909588612297616,0.485161241437069,1.3604656315367458,-0.9289310275431956,-0.19376599800289773
2bcc889f-8bb4-4bc2-bc56-cc65fa56e534,"Clondalever Cottage, Clondalever, Collinstown, Monilea, Co. Westmeath",2800.0,month,2800.0,4.0,5.0,House,Westmeath,52.3,46782.0,0.8909588612297616,1.3116339470361023,3.5274681771149687,-0.9846284289111102,-1.0771592178152913
09e6d535-fe35-475a-88ab-08326ac83ce5,"Esker Pines, Lucan, Co. Dublin",2800.0,month,2800.0,3.0,2.0,Apartment,Dublin,1581.5,60804.0,0.8909588612297616,0.485161241437069,0.2769643587476342,1.0432874323225838,0.9092005846557452
9b9b21bf-0fe1-490c-8443-8c325dbc1d7c,"Hook Head, Custom House Harbour , Dublin 1",2800.0,month,2800.0,2.0,2.0,Apartment,Dublin,1581.5,60804.0,0.8909588612297616,-0.3413114641619641,0.2769643587476342,1.0432874323225838,0.9092005846557452
f859e74b-1993-4dcc-a0dd-90c320858c86,"Hampton Wood Avenue, Hampton Wood, Poppintree, Dublin 11",2800.0,month,2800.0,2.0,1.0,Apartment,Dublin,1581.5,60804.0,0.8909588612297616,-0.3413114641619641,-0.8065369140414774,1.0432874323225838,0.9092005846557452
94e71a26-f2d4-4aab-a0a3-ecf389c42412,"Beechwood Court, Stillorgan, Stillorgan, Co. Dublin",2800.0,month,2800.0,2.0,2.0,Apartment,Dublin,1581.5,60804.0,0.8909588612297616,-0.3413114641619641,0.2769643587476342,1.0432874323225838,0.9092005846557452
6963e516-b279-4cb7-8628-0ec7eed71832,"8 Ceannt Road, Cork Road, Waterford City Centre",2800.0,month,2800.0,5.0,2.0,House,Cork,77.5,52284.0,0.8909588612297616,2.1381066526351353,0.2769643587476342,-0.9512099880903614,-0.2977446098281538
de94504d-40eb-489d-9703-19592e38cfe9,"73 Bayside Walk, Sutton, Bayside, Dublin 13",2800.0,month,2800.0,3.0,1.0,House,Dublin,1581.5,60804.0,0.8909588612297616,0.485161241437069,-0.8065369140414774,1.0432874323225838,0.9092005846557452
66a4eea1-d093-449c-9a9c-70b4a63fd149,"1a Tyrconnell Park, Dublin 8, Inchicore, Dublin 8",2800.0,month,2800.0,3.0,1.0,House,Dublin,1581.5,60804.0,0.8909588612297616,0.485161241437069,-0.8065369140414774,1.0432874323225838,0.9092005846557452
4e192dcc-5b65-4cc6-a727-4d9bc908f2c3,"Apartment, Saunders House, IFSC, Dublin 1",2800.0,month,2800.0,2.0,2.0,Apartment,Dublin,1581.5,60804.0,0.8909588612297616,-0.3413114641619641,0.2769643587476342,1.0432874323225838,0.9092005846557452
f6b2790a-4339-42c7-81ee-d90e7372ba9c,"103 Ryevale Lawns, Leixlip, Leixlip, Co. Kildare",2800.0,month,2800.0,4.0,3.0,House,Kildare,146.2,55861.0,0.8909588612297616,1.3116339470361023,1.3604656315367458,-0.8601049529957009,0.20897404752735166
bb280fb1-e2ed-4792-acbe-6b98d5ca565a,"15 Frederick Avenue, Crawford Gate, Blackrock, Co. Cork",2800.0,month,2800.0,3.0,3.0,House,Cork,77.5,52284.0,0.8909588612297616,0.485161241437069,1.3604656315367458,-0.9512099880903614,-0.2977446098281538
b7254ce4-21a9-4cdc-a81e-f897003a40be,"Maretimo, Rd Na Glaise, Stillorgan Park, Stillorgan, Stillorgan, Co. Dublin",2800.0,month,2800.0,2.0,2.0,Apartment,Dublin,1581.5,60804.0,0.8909588612297616,-0.3413114641619641,0.2769643587476342,1.0432874323225838,0.9092005846557452
b8bfbda6-9f4d-4adf-847f-8f928f0b2703,"Hill Of Down House, IFSC, Dublin 1",2800.0,month,2800.0,2.0,2.0,Apartment,Dublin,1581.5,60804.0,0.8909588612297616,-0.3413114641619641,0.2769643587476342,1.0432874323225838,0.9092005846557452
7ac26e80-736a-4e1e-8012-a1da40418eae,"Apartment 5 , Auburn Park, Navan Road (D7), Dublin 7",2800.0,month,2800.0,3.0,2.0,Apartment,Dublin,1581.5,60804.0,0.8909588612297616,0.485161241437069,0.2769643587476342,1.0432874323225838,0.9092005846557452
0c03a01d-931f-4f12-b019-ecf74673dd9d,"30 Abby Well, Kinsealy, Malahide, Co. Dublin",2800.0,month,2800.0,3.0,3.0,House,Dublin,1581.5,60804.0,0.8909588612297616,0.485161241437069,1.3604656315367458,1.0432874323225838,0.9092005846557452
9c884a18-d89e-4ed7-ab04-1227bdd4e1b4,"Apartment 38 , The Green, Gas Yard Lane, Malahide, Co. Dublin",2800.0,month,2800.0,3.0,2.0,Apartment,Dublin,1581.5,60804.0,0.8909588612297616,0.485161241437069,0.2769643587476342,1.0432874323225838,0.9092005846557452
605252cb-9d7b-4365-bbfd-6915884bdc02,"71 The Atrium, Roebuck Hill, Roebuck Road, Clonskeagh, Dublin 14",2800.0,month,2800.0,2.0,2.0,Apartment,Dublin,1581.5,60804.0,0.8909588612297616,-0.3413114641619641,0.2769643587476342,1.0432874323225838,0.9092005846557452
d1969567-6f12-41b6-83e8-31dc8cf3a984,"Lissanálta Grove, Dooradoyle, Dooradoyle, Co. Limerick",2800.0,month,2800.0,4.0,3.0,House,Limerick,76.0,49272.0,0.8909588612297616,1.3116339470361023,1.3604656315367458,-0.9531991809963583,-0.724425234920349
4e09e9e9-f1b3-4b75-91d2-5416988a9546,"Log Na Gcapall, South Circular Road, Limerick, South Circular Road, Co. Limerick",2800.0,month,2800.0,4.0,3.0,House,Limerick,76.0,49272.0,0.8909588612297616,1.3116339470361023,1.3604656315367458,-0.9531991809963583,-0.724425234920349
23a486f1-9f12-4a6e-bebc-d8cbdf1e3395,"Bishopsmede, South Circular Road, Dublin 8",2800.0,month,2800.0,2.0,1.0,Apartment,Dublin,1581.5,60804.0,0.8909588612297616,-0.3413114641619641,-0.8065369140414774,1.0432874323225838,0.9092005846557452
e81263b9-9987-454d-99c2-58d86a58a7d8,"Bow Bridge Place (Penthouse Apartment), Bows Lane, Dublin 8",2800.0,month,2800.0,3.0,1.0,Apartment,Dublin,1581.5,60804.0,0.8909588612297616,0.485161241437069,-0.8065369140414774,1.0432874323225838,0.9092005846557452
16fa86bf-9a84-4155-943b-b9e7e8a68ce8,"Riverwood Gardens, Castleknock, Dublin 15",2800.0,month,2800.0,3.0,2.0,House,Dublin,1581.5,60804.0,0.8909588612297616,0.485161241437069,0.2769643587476342,1.0432874323225838,0.9092005846557452
cefd36a5-926b-410c-b891-03892a92fa00,"Calliaghstown, Rathcoole, Co. Dublin",2800.0,month,2800.0,4.0,1.0,House,Dublin,1581.5,60804.0,0.8909588612297616,1.3116339470361023,-0.8065369140414774,1.0432874323225838,0.9092005846557452
e3bb1a33-be2b-4223-b155-35d59e0c8faf,"Griffeen Glen Lawn, Lucan, Co. Dublin",2800.0,month,2800.0,4.0,3.0,House,Dublin,1581.5,60804.0,0.8909588612297616,1.3116339470361023,1.3604656315367458,1.0432874323225838,0.9092005846557452
1fb0f3f5-cd34-44ea-b478-de6b0be08343,"Adare Villas, Adare Manor, Adare, Co. Limerick",2800.0,month,2800.0,4.0,4.0,House,Limerick,76.0,49272.0,0.8909588612297616,1.3116339470361023,2.4439669043258574,-0.9531991809963583,-0.724425234920349
196f2086-0414-4d33-9d51-89c07197aff3,"Orchard Hall, Diswellstown Avenue, Carpenterstown, Dublin 15",2800.0,month,2800.0,2.0,2.0,Apartment,Dublin,1581.5,60804.0,0.8909588612297616,-0.3413114641619641,0.2769643587476342,1.0432874323225838,0.9092005846557452
4662f45d-e5bd-4cfa-9513-06a54b3424a2,"Thomas Davis Street South, Christchurch, Dublin 8",2806.0,month,2806.0,2.0,1.0,House,Dublin,1581.5,60804.0,0.8989582949985557,-0.3413114641619641,-0.8065369140414774,1.0432874323225838,0.9092005846557452
444ef4b6-a4ea-4e5d-9dc1-c7e1387550dc,"The Chase, Arkle Square, Leopardstown, Dublin 18",2809.0,month,2809.0,2.0,2.0,House,Dublin,1581.5,60804.0,0.9029580118829528,-0.3413114641619641,0.2769643587476342,1.0432874323225838,0.9092005846557452
c143717a-b54d-44bd-9203-31b79ab0dd4f,"1A The Crescent, Riverside Manor, Kilcullen, Co. Kildare",2815.0,month,2815.0,4.0,3.0,House,Kildare,146.2,55861.0,0.9109574456517469,1.3116339470361023,1.3604656315367458,-0.8601049529957009,0.20897404752735166
190b4e48-cd98-401e-9151-b2b40313a62a,"Penrose Street, Ringsend, Dublin 4",2817.0,month,2817.0,2.0,1.0,House,Dublin,1581.5,60804.0,0.9136239235746783,-0.3413114641619641,-0.8065369140414774,1.0432874323225838,0.9092005846557452
cf171c46-d16c-4677-8898-9c4bf31f5afb,"The Mews, Grosvenor Terrace, Sorrento Road, Dalkey, Co. Dublin",2825.0,month,2825.0,3.0,3.0,House,Dublin,1581.5,60804.0,0.9242898352664037,0.485161241437069,1.3604656315367458,1.0432874323225838,0.9092005846557452
ee1115b2-df34-4780-93a9-23f630178df0,"20 An Lumann, 	W23 PD8X, Straffan, Co. Kildare",2839.0,month,2839.0,3.0,3.0,House,Kildare,146.2,55861.0,0.9429551807269232,0.485161241437069,1.3604656315367458,-0.8601049529957009,0.20897404752735166
a5ca1269-1a80-4792-93ed-533aee557362,"Grand Canal Wharf, South Dock Road, Dublin 4",2839.0,month,2839.0,2.0,2.0,Apartment,Dublin,1581.5,60804.0,0.9429551807269232,-0.3413114641619641,0.2769643587476342,1.0432874323225838,0.9092005846557452
aaee1023-1871-43b6-b8f0-5c3ea569cf8f,"Old Kildimo, Kildimo, Co. Limerick",2850.0,month,2850.0,4.0,4.0,House,Limerick,76.0,49272.0,0.9576208093030457,1.3116339470361023,2.4439669043258574,-0.9531991809963583,-0.724425234920349
fd284728-5adb-4455-83d7-166775e6930b,"5 St Josephs Parade off Dorset , Dublin 7",2850.0,month,2850.0,2.0,2.0,House,Dublin,1581.5,60804.0,0.9576208093030457,-0.3413114641619641,0.2769643587476342,1.0432874323225838,0.9092005846557452
b95a4284-bb28-4576-ba86-847b38cf48fd,"Cloncurry House, Dublin 1",2850.0,month,2850.0,2.0,2.0,Apartment,Dublin,1581.5,60804.0,0.9576208093030457,-0.3413114641619641,0.2769643587476342,1.0432874323225838,0.9092005846557452
d1f9aac0-cfe3-46b8-bcdb-762283a671d8,"Heuston South Quarter, Kilmainham, Dublin 8",2850.0,month,2850.0,2.0,2.0,Apartment,Dublin,1581.5,60804.0,0.9576208093030457,-0.3413114641619641,0.2769643587476342,1.0432874323225838,0.9092005846557452
6d806c61-896a-497a-b3bd-099acf05eaa4,"Baggot Bridge Court, Dublin 2",2850.0,month,2850.0,2.0,1.0,Apartment,Dublin,1581.5,60804.0,0.9576208093030457,-0.3413114641619641,-0.8065369140414774,1.0432874323225838,0.9092005846557452
8fe5cb15-490d-4ebb-a9e9-24cc6bc85282,"Baggot Bridge Court, Dublin 2",2850.0,month,2850.0,2.0,1.0,Apartment,Dublin,1581.5,60804.0,0.9576208093030457,-0.3413114641619641,-0.8065369140414774,1.0432874323225838,0.9092005846557452
3311fd16-423d-45a2-b8ed-6ebedb777cba,"luxury Apt Donnybrook Village, Dublin 4",2850.0,month,2850.0,1.0,1.0,Apartment,Dublin,1581.5,60804.0,0.9576208093030457,-1.1677841697609972,-0.8065369140414774,1.0432874323225838,0.9092005846557452
ab756ba1-a598-4264-83e8-d4cd87590dc1,"Roselawn Road, Castleknock, Dublin 15",2850.0,month,2850.0,4.0,2.0,House,Dublin,1581.5,60804.0,0.9576208093030457,1.3116339470361023,0.2769643587476342,1.0432874323225838,0.9092005846557452
13a1f536-4425-4c71-85ae-ab4766c9714b,"Griffith Wood, Griffith Avenue, Drumcondra, Drumcondra, Dublin 9",2853.0,month,2853.0,2.0,2.0,Apartment,Dublin,1581.5,60804.0,0.9616205261874428,-0.3413114641619641,0.2769643587476342,1.0432874323225838,0.9092005846557452
3a2ad486-ec26-4923-aff9-7b143fee84e7,"13 Saint Lawrence Terrace, Howth, Howth, Dublin 13",2900.0,month,2900.0,3.0,1.0,House,Dublin,1581.5,60804.0,1.0242827573763298,0.485161241437069,-0.8065369140414774,1.0432874323225838,0.9092005846557452
e36c88b0-ad80-44e1-bbcb-93b22b5729c3,"Henry Street, Kenmare, Kenmare, Co. Kerry",2900.0,month,2900.0,8.0,4.0,Apartment,Kerry,32.5,42674.0,1.0242827573763298,4.617524769432235,2.4439669043258574,-1.01088577527027,-1.6590994594748991
c81837b1-89b4-446c-99d7-842d69d8fa08,"49 Bunting Road, Dublin 12, Crumlin, Dublin 12",2900.0,month,2900.0,3.0,1.0,House,Dublin,1581.5,60804.0,1.0242827573763298,0.485161241437069,-0.8065369140414774,1.0432874323225838,0.9092005846557452
758f75e6-7f52-454c-8320-a6587d87e6fc,"53 The Road, Fox Lodge Woods, Ratoath, Co. Meath",2900.0,month,2900.0,5.0,4.0,House,Meath,94.3,53018.0,1.0242827573763298,2.1381066526351353,2.4439669043258574,-0.9289310275431956,-0.19376599800289773
ab59352c-c214-4ff7-b41f-d797f5945551,"Apartment 25 , Longford House, Spencer Dock, Dubli, IFSC, Dublin 1",2900.0,month,2900.0,2.0,1.0,Apartment,Dublin,1581.5,60804.0,1.0242827573763298,-0.3413114641619641,-0.8065369140414774,1.0432874323225838,0.9092005846557452
9368ca6e-ada4-45a6-92b4-ce55d75b444b,"Harbour View Penthouse, Kincora Marina, Killaloe, Co. Clare",2900.0,month,2900.0,3.0,2.0,Apartment,Clare,37.1,48576.0,1.0242827573763298,0.485161241437069,0.2769643587476342,-1.0047855836918793,-0.8230207578500197
70069b61-1b33-420d-8b38-5adc7d1e87e7,"Riverwood Gardens, Castleknock Dublin 15, Castleknock, Dublin 15",2900.0,month,2900.0,3.0,2.0,Apartment,Dublin,1581.5,60804.0,1.0242827573763298,0.485161241437069,0.2769643587476342,1.0432874323225838,0.9092005846557452
9df3b69d-5be8-4011-9c3e-1d1ef9fd6dc0,"39 Haven Green, Altidore Gardens, Newtownmountkennedy, Co. Wicklow",2900.0,month,2900.0,3.0,2.0,House,Wicklow,76.9,55361.0,1.0242827573763298,0.485161241437069,0.2769643587476342,-0.9520056652527602,0.13814393048017448
509cb7a7-05f7-454d-897e-709d2fce643d,"Oldbridge Station, Osberstown, Naas, Co. Kildare",2900.0,month,2900.0,4.0,4.0,House,Kildare,146.2,55861.0,1.0242827573763298,1.3116339470361023,2.4439669043258574,-0.8601049529957009,0.20897404752735166
494d30d0-3511-465b-a0cf-1ac17ed009d4,"Apartment 45 , Coral, The Grange, Brewery Road, Stillorgan, Leopardstown, Dublin 18",2900.0,month,2900.0,2.0,2.0,Apartment,Dublin,1581.5,60804.0,1.0242827573763298,-0.3413114641619641,0.2769643587476342,1.0432874323225838,0.9092005846557452
e07a887d-7a60-419a-9f3f-ac52587845d7,"Glensavage, Avoca Road, A94 V3H1, Blackrock, Co. Dublin",2900.0,month,2900.0,2.0,2.0,Apartment,Dublin,1581.5,60804.0,1.0242827573763298,-0.3413114641619641,0.2769643587476342,1.0432874323225838,0.9092005846557452
6df8bd91-77be-4dcb-8be5-013a7408caa4,"Longboat Quay South, Dublin 2",2917.0,month,2917.0,2.0,2.0,Apartment,Dublin,1581.5,60804.0,1.0469478197212465,-0.3413114641619641,0.2769643587476342,1.0432874323225838,0.9092005846557452
66802c58-a5f0-4a14-924f-82951d931fb2,"Oldtown Woods, Celbridge, Co. Kildare",2919.0,month,2919.0,4.0,3.0,House,Kildare,146.2,55861.0,1.0496142976441778,1.3116339470361023,1.3604656315367458,-0.8601049529957009,0.20897404752735166
a42d0de6-83b9-40d2-bb3a-1354ea4a72d7,"3 Bedroom House, Leopardstown, Dublin 18, Leopardstown, Dublin 18",2930.0,month,2930.0,3.0,2.0,House,Dublin,1581.5,60804.0,1.0642799262203002,0.485161241437069,0.2769643587476342,1.0432874323225838,0.9092005846557452
406cca0c-976d-4fb0-bd41-2f830a3feafb,"Summerfield, Irishtown, Dublin 4",2940.0,month,2940.0,2.0,2.0,Apartment,Dublin,1581.5,60804.0,1.077612315834957,-0.3413114641619641,0.2769643587476342,1.0432874323225838,0.9092005846557452
6c227096-bdd3-4227-b1b7-e06f8749d1c2,"54 Church Avenue, Eden Gate, Delgany, Co. Wicklow",2940.0,month,2940.0,3.0,3.0,Apartment,Wicklow,76.9,55361.0,1.077612315834957,0.485161241437069,1.3604656315367458,-0.9520056652527602,0.13814393048017448
f564b165-127b-43ea-b892-10be3d008c21,"Hanover Dock, Grand Canal Dock, Dublin 2",2942.0,month,2942.0,2.0,1.0,Apartment,Dublin,1581.5,60804.0,1.0802787937578884,-0.3413114641619641,-0.8065369140414774,1.0432874323225838,0.9092005846557452
846e3a5d-f5a9-42cd-8be8-f279c8dfab93,"Kelston Leopardstown Road, Foxrock, Dublin 18",2949.0,month,2949.0,3.0,3.0,House,Dublin,1581.5,60804.0,1.0896114664881482,0.485161241437069,1.3604656315367458,1.0432874323225838,0.9092005846557452
cf602d56-bdbb-4c4f-aded-bcfadd6bb809,"Melville Cove, Meakstown, Finglas, Dublin 11",2950.0,month,2950.0,3.0,3.0,Apartment,Dublin,1581.5,60804.0,1.090944705449614,0.485161241437069,1.3604656315367458,1.0432874323225838,0.9092005846557452
eba9e8d5-abfd-4083-ab40-a74aaf7dbe53,"Fermoy Town Centre, Fermoy, Co. Cork",2950.0,month,2950.0,5.0,5.0,House,Cork,77.5,52284.0,1.090944705449614,2.1381066526351353,3.5274681771149687,-0.9512099880903614,-0.2977446098281538
28bdb0f4-d815-4a35-abec-a0c29536b36a,"Apartment 3 , Blue Court, Convent Road, Dalkey, Co, Dalkey, Co. Dublin",2950.0,month,2950.0,2.0,2.0,Apartment,Dublin,1581.5,60804.0,1.090944705449614,-0.3413114641619641,0.2769643587476342,1.0432874323225838,0.9092005846557452
88f468f5-85b3-4498-a4de-7d1ccf7c9fd4,"Pembroke Cottages, Donnybrook, Dublin 4, Donnybrook, Dublin 4",2950.0,month,2950.0,2.0,1.0,House,Dublin,1581.5,60804.0,1.090944705449614,-0.3413114641619641,-0.8065369140414774,1.0432874323225838,0.9092005846557452
e1269eba-973a-4e4d-a3ec-862abdee26f2,"Drynam Crescent, Drynam Hall, Kinsealy, Co. Dublin",2950.0,month,2950.0,4.0,3.0,House,Dublin,1581.5,60804.0,1.090944705449614,1.3116339470361023,1.3604656315367458,1.0432874323225838,0.9092005846557452
acc360f5-726f-4915-8708-31f14be740a9,"Grianan, Trafalgar Road, Greystones, Co. Wicklow",2950.0,month,2950.0,2.0,1.0,House,Wicklow,76.9,55361.0,1.090944705449614,-0.3413114641619641,-0.8065369140414774,-0.9520056652527602,0.13814393048017448
ab4bdfac-4c1f-4fd7-a2f9-cde2af6f9999,"The Green, Foggie Field, Bray, Co. Wicklow",2950.0,month,2950.0,3.0,2.0,House,Wicklow,76.9,55361.0,1.090944705449614,0.485161241437069,0.2769643587476342,-0.9520056652527602,0.13814393048017448
c7403a88-156f-406e-9f05-1e5a65fc845f,"Dartry House, Dartry, Dublin 6",2950.0,month,2950.0,1.0,1.0,Apartment,Dublin,1581.5,60804.0,1.090944705449614,-1.1677841697609972,-0.8065369140414774,1.0432874323225838,0.9092005846557452
f0d902bd-c5e4-40f9-953e-574ba2802b9e,"Dartry House, Dartry, Dublin 6",2950.0,month,2950.0,1.0,1.0,Apartment,Dublin,1581.5,60804.0,1.090944705449614,-1.1677841697609972,-0.8065369140414774,1.0432874323225838,0.9092005846557452
9c3a460a-7628-4bd4-9e80-dc32b31c913f,"Charleston Court, Charleston Road, Ranelagh, Dublin 6",2952.0,month,2952.0,3.0,1.0,Apartment,Dublin,1581.5,60804.0,1.0936111833725453,0.485161241437069,-0.8065369140414774,1.0432874323225838,0.9092005846557452
df42aa46-94c1-40cf-a819-68f7b5784fb1,"7 Cruagh Green, Stepaside, Stepaside, Dublin 18",2975.0,month,2975.0,3.0,3.0,House,Dublin,1581.5,60804.0,1.1242756794862558,0.485161241437069,1.3604656315367458,1.0432874323225838,0.9092005846557452
